age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
57,housemaid,married,primary,no,260,yes,no,16,may,38,3,-1,0,no
54,blue-collar,married,primary,no,-239,yes,no,23,may,29,1,-1,0,no
30,unemployed,single,tertiary,no,4082,no,no,14,jun,215,1,459,17,no
56,retired,married,primary,no,9367,no,no,13,aug,320,2,101,2,yes
27,admin.,single,secondary,no,298,no,no,4,feb,207,3,-1,0,no
48,housemaid,married,primary,no,-31,yes,no,16,jul,128,2,-1,0,no
51,blue-collar,married,primary,no,48,no,yes,17,jun,130,1,-1,0,no
52,blue-collar,married,secondary,no,380,yes,yes,8,jul,58,1,-1,0,no
45,housemaid,married,primary,no,0,no,no,14,aug,195,2,-1,0,no
52,blue-collar,married,secondary,no,408,no,no,29,jan,338,2,-1,0,no
50,services,divorced,secondary,no,28,yes,yes,29,may,313,2,-1,0,no
30,management,divorced,secondary,no,-274,yes,yes,19,aug,166,2,-1,0,no
37,management,married,tertiary,no,238,no,no,3,feb,185,1,92,1,yes
26,blue-collar,married,secondary,no,127,yes,yes,4,jun,165,2,-1,0,no
32,technician,single,tertiary,no,1059,yes,no,17,apr,115,1,-1,0,no
42,self-employed,married,secondary,no,2812,yes,no,21,nov,46,4,171,1,no
26,admin.,married,unknown,no,4311,no,no,26,may,75,1,-1,0,no
47,admin.,married,primary,no,31,yes,no,6,may,50,1,356,1,no
49,entrepreneur,married,tertiary,no,4976,yes,no,21,nov,105,1,-1,0,no
28,admin.,single,unknown,no,731,yes,no,5,jun,718,13,-1,0,no
57,blue-collar,married,primary,no,3109,no,no,15,sep,107,2,105,2,yes
27,admin.,single,secondary,no,592,yes,yes,5,feb,466,3,-1,0,no
27,services,single,secondary,no,1,yes,yes,2,jun,162,3,-1,0,no
52,services,married,secondary,no,10021,no,no,20,nov,174,1,-1,0,no
50,technician,married,tertiary,no,267,yes,no,21,nov,30,1,-1,0,no
33,entrepreneur,married,secondary,no,1034,yes,no,21,jul,141,6,-1,0,no
29,management,single,tertiary,no,7578,no,no,22,may,46,3,-1,0,no
34,blue-collar,married,secondary,no,1464,yes,no,28,aug,207,3,130,5,yes
38,unemployed,married,secondary,no,0,no,no,24,jul,168,2,-1,0,no
39,blue-collar,married,primary,no,499,yes,no,13,may,156,1,-1,0,no
44,services,married,primary,no,2557,yes,no,14,apr,250,1,181,8,yes
59,management,divorced,tertiary,no,893,yes,no,16,apr,206,4,-1,0,no
58,retired,married,secondary,yes,-146,no,yes,28,aug,192,8,-1,0,no
30,management,married,secondary,no,-397,yes,no,27,may,141,3,-1,0,no
39,blue-collar,single,unknown,no,3912,yes,no,29,oct,223,1,-1,0,no
27,services,married,secondary,no,199,no,no,4,feb,108,2,195,6,no
37,management,married,tertiary,no,539,no,no,18,jan,540,2,115,3,no
30,admin.,single,secondary,no,914,yes,no,28,oct,524,3,272,1,yes
36,technician,married,secondary,no,-393,no,no,14,aug,119,4,-1,0,no
39,entrepreneur,married,primary,no,437,yes,no,27,oct,150,1,-1,0,yes
50,services,divorced,secondary,no,145,yes,no,8,may,170,1,-1,0,no
34,admin.,married,secondary,no,131,no,no,19,nov,94,1,-1,0,no
32,blue-collar,married,primary,no,274,yes,no,9,may,21,3,-1,0,no
51,retired,married,secondary,no,965,yes,no,28,jan,67,1,-1,0,no
47,services,married,secondary,no,3333,yes,yes,29,jul,114,2,-1,0,no
33,technician,married,secondary,no,95,yes,no,26,may,190,2,-1,0,no
38,self-employed,married,secondary,no,-165,yes,no,21,may,230,2,-1,0,no
43,entrepreneur,single,tertiary,no,0,yes,no,26,may,142,3,-1,0,no
35,admin.,married,tertiary,no,690,no,no,19,apr,131,2,185,1,no
37,blue-collar,married,secondary,no,0,no,no,27,may,33,6,-1,0,no
36,management,married,tertiary,no,163,no,no,6,aug,311,2,-1,0,no
22,student,single,secondary,no,4038,yes,no,15,may,1380,1,-1,0,no
29,technician,single,secondary,no,594,no,no,25,may,128,1,-1,0,no
50,blue-collar,married,unknown,no,0,no,no,11,jun,249,1,-1,0,no
30,technician,married,tertiary,no,606,yes,no,30,apr,551,1,-1,0,no
30,management,single,tertiary,no,1466,no,no,12,aug,111,4,-1,0,no
27,blue-collar,single,secondary,no,103,no,yes,28,jul,53,5,-1,0,no
69,retired,divorced,secondary,no,6850,no,no,3,sep,2055,1,-1,0,no
56,admin.,divorced,unknown,no,789,yes,no,8,may,1022,1,360,2,no
35,housemaid,married,tertiary,no,20,yes,yes,17,jul,505,3,-1,0,no
34,blue-collar,single,unknown,no,5901,no,no,28,jan,211,1,-1,0,no
48,technician,single,secondary,no,329,no,no,23,jul,711,1,-1,0,no
39,management,married,tertiary,no,-974,no,yes,13,aug,130,4,-1,0,no
43,management,married,secondary,no,445,no,no,22,aug,108,18,-1,0,no
35,technician,married,secondary,no,0,yes,no,19,nov,644,4,-1,0,yes
29,housemaid,single,tertiary,no,2196,no,no,5,aug,215,1,-1,0,yes
29,services,married,secondary,no,-597,no,no,7,jul,500,2,-1,0,no
48,services,divorced,secondary,no,201,yes,no,12,may,242,3,371,2,no
57,services,married,secondary,no,4,no,no,21,jul,84,1,-1,0,no
40,blue-collar,divorced,secondary,no,973,no,no,14,may,449,1,-1,0,yes
38,technician,married,tertiary,no,52,yes,no,14,apr,82,4,-1,0,no
40,admin.,married,tertiary,no,764,yes,no,17,nov,85,1,-1,0,yes
53,services,married,secondary,no,76,yes,no,19,jun,237,2,-1,0,no
32,technician,single,tertiary,no,390,yes,no,23,may,85,1,-1,0,no
48,housemaid,married,tertiary,no,5473,no,no,24,aug,232,2,-1,0,yes
51,admin.,married,secondary,no,-192,no,no,16,jun,176,3,-1,0,no
35,technician,married,secondary,no,5553,yes,no,6,apr,371,3,136,7,no
31,admin.,single,secondary,no,98,yes,no,5,may,196,2,-1,0,no
33,admin.,single,secondary,no,79,no,no,2,feb,674,1,-1,0,no
49,technician,divorced,secondary,no,7,yes,yes,17,nov,50,1,-1,0,no
52,blue-collar,single,secondary,no,894,no,yes,3,feb,363,2,-1,0,no
34,blue-collar,married,primary,no,6718,no,no,13,jan,278,4,97,1,no
35,blue-collar,married,secondary,no,809,yes,yes,29,may,60,1,-1,0,no
62,housemaid,married,unknown,no,2021,no,no,26,feb,361,1,-1,0,yes
47,technician,married,tertiary,no,3690,no,no,7,aug,228,2,-1,0,no
56,blue-collar,divorced,primary,no,0,yes,no,5,may,313,1,-1,0,no
59,retired,married,secondary,no,0,no,no,20,nov,363,2,100,6,no
43,services,married,secondary,no,2145,no,no,25,aug,291,2,95,4,yes
35,blue-collar,single,primary,no,49,yes,no,21,may,234,2,-1,0,no
48,services,married,secondary,no,622,yes,no,25,jul,95,1,-1,0,no
25,student,single,tertiary,no,641,yes,no,12,may,53,1,-1,0,no
44,admin.,divorced,tertiary,no,558,yes,no,31,mar,262,2,-1,0,yes
32,housemaid,married,secondary,no,30,yes,no,17,apr,245,5,-1,0,no
49,services,married,secondary,no,-301,yes,no,12,may,187,4,-1,0,no
49,blue-collar,married,secondary,no,406,yes,yes,7,aug,253,2,-1,0,no
45,housemaid,married,secondary,no,4068,no,no,20,aug,184,1,-1,0,yes
53,retired,married,primary,no,3,no,no,30,jan,114,4,-1,0,no
42,blue-collar,married,primary,no,1059,yes,no,20,may,163,2,-1,0,no
49,technician,divorced,secondary,no,181,yes,no,28,may,230,8,-1,0,no
38,admin.,married,secondary,no,976,yes,yes,19,may,382,2,-1,0,no
49,technician,married,tertiary,no,523,yes,no,2,jun,712,1,60,3,yes
26,entrepreneur,single,tertiary,no,725,no,no,5,feb,1916,2,189,29,yes
35,admin.,single,secondary,no,3636,no,no,12,aug,202,1,-1,0,no
51,unemployed,married,primary,no,0,no,no,5,jun,23,2,-1,0,no
50,unemployed,single,secondary,no,588,no,no,31,jul,649,3,-1,0,no
37,management,single,tertiary,no,159,no,yes,10,jul,377,3,-1,0,no
32,management,married,tertiary,no,263,no,no,22,aug,175,1,-1,0,no
28,management,married,tertiary,no,247,no,no,6,feb,1192,3,-1,0,no
45,management,divorced,secondary,no,0,no,no,17,jul,395,3,-1,0,no
51,management,married,tertiary,no,812,no,no,2,jul,248,3,-1,0,no
54,retired,divorced,tertiary,no,0,no,no,13,may,618,1,-1,0,yes
51,technician,married,secondary,no,-192,yes,no,11,jul,57,1,-1,0,no
36,management,married,tertiary,no,6641,no,no,30,jul,105,4,-1,0,no
45,admin.,married,secondary,no,857,yes,no,21,nov,169,1,92,20,no
43,entrepreneur,married,tertiary,no,1574,yes,no,19,nov,167,3,-1,0,no
64,retired,married,primary,no,5871,no,no,3,nov,195,1,-1,0,no
61,retired,married,unknown,no,209,no,no,16,nov,1011,1,94,4,no
29,technician,single,secondary,no,70,yes,yes,14,may,400,2,-1,0,no
30,technician,divorced,tertiary,no,317,yes,no,15,may,165,3,294,5,no
60,management,married,tertiary,no,371,no,yes,11,aug,102,8,-1,0,no
28,technician,single,tertiary,no,4987,no,no,9,feb,253,21,-1,0,yes
34,housemaid,married,primary,no,326,no,no,8,aug,17,7,-1,0,no
34,technician,single,secondary,yes,-14,no,no,14,aug,85,2,-1,0,no
42,technician,divorced,primary,no,5076,yes,no,7,apr,99,1,251,2,no
38,blue-collar,divorced,secondary,no,226,yes,no,15,may,167,4,-1,0,no
34,technician,married,secondary,no,1075,yes,no,11,may,460,1,-1,0,no
32,entrepreneur,married,primary,no,56,no,no,2,jun,389,1,-1,0,no
28,management,married,tertiary,yes,84,no,yes,28,jul,48,21,-1,0,no
35,admin.,divorced,secondary,no,45,yes,no,29,may,167,1,-1,0,no
32,management,married,tertiary,no,132,yes,no,30,may,565,2,-1,0,no
30,entrepreneur,married,secondary,no,2551,yes,no,5,jun,142,2,-1,0,no
38,blue-collar,married,secondary,no,2685,no,no,20,jun,22,12,-1,0,no
23,student,single,unknown,no,565,no,no,28,may,162,7,-1,0,no
40,technician,married,secondary,no,581,yes,no,8,aug,258,2,-1,0,no
30,management,married,tertiary,no,1825,yes,no,9,may,164,1,-1,0,no
42,management,married,secondary,no,580,no,no,22,aug,67,2,-1,0,no
53,services,married,primary,no,931,no,no,27,jun,159,2,-1,0,no
36,technician,single,secondary,no,0,no,no,21,aug,42,1,-1,0,no
37,admin.,married,secondary,no,-107,yes,no,28,may,158,2,-1,0,no
33,blue-collar,married,primary,no,0,yes,no,15,may,270,1,-1,0,no
36,blue-collar,married,primary,no,44,no,no,20,jun,11,2,-1,0,no
51,blue-collar,married,primary,no,3754,no,yes,13,aug,202,3,-1,0,no
37,blue-collar,married,primary,no,253,yes,no,19,jun,145,2,-1,0,no
36,blue-collar,single,secondary,no,1598,yes,no,5,feb,208,1,-1,0,no
34,admin.,single,tertiary,no,18,yes,yes,30,apr,359,1,-1,0,yes
32,technician,divorced,secondary,no,409,no,yes,26,aug,74,4,-1,0,no
42,blue-collar,married,secondary,no,349,yes,no,7,apr,226,2,-1,0,no
43,management,married,tertiary,no,228,no,no,28,aug,47,18,-1,0,no
26,technician,single,secondary,no,7,yes,no,22,jul,188,2,-1,0,no
34,blue-collar,married,primary,no,-1,yes,no,18,may,1057,6,355,1,yes
40,services,single,secondary,no,5129,yes,yes,21,nov,222,6,-1,0,no
44,services,married,secondary,no,27,no,no,25,may,485,1,-1,0,no
25,management,married,secondary,no,2228,yes,no,23,jul,754,1,-1,0,yes
31,blue-collar,single,primary,no,5972,no,no,20,nov,59,1,-1,0,no
63,retired,divorced,primary,no,1840,no,no,12,mar,71,3,-1,0,no
24,management,married,secondary,no,867,yes,no,20,jun,546,10,-1,0,yes
35,blue-collar,single,tertiary,no,0,yes,no,21,jul,262,4,-1,0,no
34,management,married,tertiary,no,1047,no,no,3,jun,342,1,90,7,no
34,management,married,tertiary,no,0,no,no,15,apr,125,2,-1,0,no
43,management,single,tertiary,no,483,no,no,19,aug,950,6,-1,0,yes
31,admin.,single,tertiary,no,516,no,no,5,jun,227,1,-1,0,no
34,admin.,married,secondary,no,79,yes,no,23,may,83,1,-1,0,no
46,services,divorced,unknown,no,3390,no,no,20,jun,152,3,-1,0,no
52,management,married,tertiary,no,547,no,no,5,aug,112,2,-1,0,no
37,management,married,tertiary,no,2364,no,no,18,jul,662,4,-1,0,no
45,unemployed,single,primary,no,8725,no,no,8,jul,286,2,-1,0,no
38,management,married,tertiary,no,76,yes,no,20,apr,167,2,287,3,no
33,management,married,secondary,no,369,no,no,25,aug,83,1,92,3,no
37,blue-collar,married,secondary,no,2066,yes,yes,31,jul,34,5,-1,0,no
44,services,divorced,secondary,no,0,yes,yes,13,may,97,1,-1,0,no
25,student,single,secondary,no,2354,no,no,30,apr,149,1,84,7,no
49,admin.,married,secondary,no,1323,yes,no,18,nov,84,1,-1,0,no
29,services,married,secondary,no,489,yes,no,14,apr,332,3,-1,0,no
34,management,married,tertiary,no,276,no,no,29,jan,216,1,-1,0,no
52,blue-collar,divorced,primary,no,-57,yes,no,7,may,114,3,-1,0,no
24,blue-collar,single,secondary,no,525,yes,no,16,apr,253,1,332,1,no
44,blue-collar,married,primary,no,186,yes,no,13,may,152,1,370,1,no
54,services,married,secondary,no,158,yes,no,19,may,198,1,-1,0,no
42,management,married,tertiary,no,-323,yes,no,7,aug,135,2,-1,0,no
41,blue-collar,married,primary,no,3140,yes,no,13,may,87,9,-1,0,no
39,services,single,secondary,no,1048,yes,no,14,may,149,1,-1,0,no
56,self-employed,married,tertiary,no,871,yes,no,14,may,381,1,-1,0,no
36,services,married,secondary,no,184,yes,no,7,may,128,3,-1,0,no
32,blue-collar,married,primary,no,1064,yes,no,12,may,326,1,-1,0,no
47,retired,divorced,secondary,no,47,no,no,29,jan,489,1,-1,0,no
28,management,single,tertiary,no,4985,yes,no,28,aug,108,2,-1,0,no
52,admin.,married,secondary,no,4493,no,no,21,nov,268,3,-1,0,no
36,admin.,married,secondary,no,403,no,no,24,jul,151,2,-1,0,no
46,management,married,tertiary,no,1950,no,no,4,sep,56,2,-1,0,no
51,blue-collar,married,secondary,no,575,no,yes,20,nov,168,1,-1,0,no
26,admin.,single,secondary,no,94,no,no,29,jan,171,1,-1,0,no
59,admin.,married,secondary,no,-797,no,yes,17,jul,225,3,-1,0,no
40,admin.,single,secondary,no,-1,no,no,7,jul,173,1,-1,0,no
59,retired,married,secondary,no,3382,yes,no,13,may,806,1,-1,0,no
41,blue-collar,married,primary,no,262,yes,no,19,may,89,1,-1,0,no
49,technician,divorced,tertiary,no,0,no,no,19,aug,68,2,-1,0,no
73,retired,married,tertiary,no,1641,yes,no,27,feb,49,2,-1,0,yes
60,self-employed,single,secondary,no,312,yes,no,2,jun,210,2,-1,0,no
42,management,married,tertiary,no,1435,yes,no,7,may,1148,1,-1,0,yes
72,retired,married,tertiary,no,2,no,no,7,aug,147,2,-1,0,yes
42,admin.,divorced,secondary,yes,0,no,no,24,jul,226,1,-1,0,no
55,blue-collar,married,primary,no,627,yes,no,5,may,247,1,-1,0,no
35,blue-collar,married,unknown,no,520,yes,no,17,apr,476,1,-1,0,yes
57,technician,single,secondary,no,806,yes,no,29,may,77,1,-1,0,no
20,student,single,unknown,no,179,no,no,23,sep,317,1,182,6,no
46,blue-collar,married,secondary,no,4646,yes,no,7,may,33,3,359,1,no
34,blue-collar,married,primary,no,425,yes,no,16,jul,1389,7,-1,0,no
60,admin.,married,secondary,no,1880,yes,no,15,may,196,4,-1,0,no
33,management,single,tertiary,no,9449,yes,no,8,may,428,1,-1,0,no
28,technician,single,tertiary,no,-123,no,yes,23,jul,690,1,-1,0,yes
38,blue-collar,married,primary,no,83,yes,no,7,may,140,2,-1,0,no
42,management,married,tertiary,no,2,yes,yes,4,may,336,9,-1,0,no
58,technician,married,secondary,no,0,yes,no,15,jul,53,1,-1,0,no
34,technician,married,secondary,no,0,no,no,9,jul,628,1,-1,0,no
54,blue-collar,single,unknown,no,6622,no,no,17,jun,83,1,-1,0,no
46,management,single,tertiary,no,2904,yes,no,30,may,984,2,-1,0,yes
59,management,divorced,tertiary,no,-232,no,yes,16,jul,97,2,-1,0,no
50,admin.,married,primary,no,82,no,no,22,aug,101,4,-1,0,no
48,management,married,tertiary,no,1335,no,no,22,aug,492,7,-1,0,no
37,management,married,tertiary,no,1689,yes,no,29,may,645,2,-1,0,no
44,blue-collar,married,secondary,no,87,yes,no,19,may,193,3,-1,0,no
34,blue-collar,single,secondary,no,53,yes,yes,5,may,346,1,-1,0,no
20,student,single,secondary,no,130,no,no,4,may,75,3,-1,0,no
44,management,married,tertiary,no,13893,no,no,11,jun,29,2,-1,0,no
53,blue-collar,married,secondary,no,684,yes,yes,10,jul,197,1,-1,0,no
31,technician,single,secondary,no,691,yes,no,8,may,198,1,-1,0,no
31,management,single,tertiary,no,-1206,yes,no,23,may,390,1,-1,0,no
50,management,married,tertiary,no,1174,yes,no,7,may,128,2,-1,0,no
32,admin.,single,tertiary,no,211,no,no,28,aug,56,7,-1,0,no
36,entrepreneur,married,tertiary,no,3057,no,no,16,jun,2769,4,-1,0,yes
24,blue-collar,single,secondary,no,117,yes,yes,12,may,470,1,-1,0,no
31,management,single,tertiary,no,220,yes,no,4,nov,257,2,184,2,no
39,self-employed,married,secondary,no,4722,yes,no,17,jun,483,1,-1,0,no
39,services,married,secondary,no,207,no,no,6,jun,78,2,-1,0,no
56,management,single,unknown,no,111,no,no,19,oct,79,1,186,1,no
35,management,single,tertiary,no,1396,yes,no,13,may,809,1,300,1,yes
38,management,married,tertiary,no,1444,yes,no,7,jul,139,2,-1,0,no
58,retired,married,tertiary,no,2084,yes,no,2,jun,75,5,-1,0,no
28,services,single,secondary,no,-221,no,yes,23,jul,1090,12,-1,0,no
32,blue-collar,single,secondary,no,623,yes,no,20,apr,539,4,-1,0,no
42,unemployed,divorced,primary,no,1699,no,yes,17,jul,207,2,-1,0,no
43,self-employed,married,tertiary,no,488,no,no,20,aug,190,12,-1,0,no
33,admin.,single,secondary,no,1430,yes,no,18,may,74,3,349,2,no
33,blue-collar,married,primary,no,415,yes,no,5,may,316,1,337,4,no
40,services,divorced,primary,no,1937,yes,no,2,jun,86,1,-1,0,no
51,blue-collar,divorced,primary,no,602,yes,no,11,may,347,1,284,2,no
37,technician,married,secondary,no,1,yes,no,6,may,608,1,-1,0,yes
29,unemployed,single,secondary,no,875,no,no,2,feb,137,1,-1,0,no
38,blue-collar,married,primary,no,168,yes,yes,13,may,212,3,-1,0,no
51,technician,married,unknown,no,573,yes,yes,14,may,231,1,-1,0,no
42,self-employed,married,tertiary,no,596,yes,no,19,may,66,9,-1,0,no
49,admin.,married,secondary,no,0,no,no,26,aug,159,4,-1,0,no
30,blue-collar,married,secondary,no,8,yes,no,19,nov,473,1,-1,0,no
57,admin.,married,primary,no,1694,yes,no,17,nov,378,1,-1,0,no
59,technician,married,secondary,no,2308,no,no,30,apr,815,1,87,1,yes
50,services,married,secondary,no,320,no,no,21,dec,294,3,315,4,yes
53,admin.,married,secondary,no,465,no,yes,12,may,95,3,-1,0,no
31,blue-collar,single,unknown,no,6281,no,no,22,oct,257,1,128,3,yes
52,blue-collar,married,secondary,no,3165,no,no,6,may,26,1,-1,0,no
37,services,married,secondary,no,4017,no,no,16,oct,156,1,-1,0,yes
28,blue-collar,married,secondary,no,4,yes,no,15,may,310,1,-1,0,no
41,blue-collar,married,secondary,no,598,yes,no,12,may,69,3,364,11,no
35,admin.,married,secondary,no,5270,no,no,16,jun,110,8,-1,0,no
37,services,single,tertiary,no,718,no,no,17,jun,43,1,-1,0,no
52,blue-collar,married,primary,no,382,no,yes,26,aug,98,7,-1,0,no
34,admin.,single,secondary,no,1,yes,no,9,feb,185,7,280,1,no
28,technician,single,secondary,no,3,no,no,18,may,40,8,349,6,no
40,blue-collar,single,primary,no,45,yes,yes,14,jul,106,4,-1,0,no
37,management,married,tertiary,no,1893,no,yes,21,jul,353,2,-1,0,no
42,blue-collar,divorced,unknown,no,0,no,no,7,jul,64,2,-1,0,no
39,management,divorced,tertiary,no,-980,yes,no,4,feb,52,2,260,1,no
28,admin.,married,secondary,no,642,yes,no,3,feb,481,2,-1,0,no
37,blue-collar,divorced,secondary,no,368,yes,no,13,may,194,2,-1,0,no
31,services,single,secondary,no,831,yes,no,21,nov,106,2,-1,0,no
33,blue-collar,married,secondary,no,705,yes,no,14,may,112,2,-1,0,no
32,management,single,tertiary,no,643,no,no,22,oct,287,1,-1,0,no
29,management,single,secondary,no,584,yes,no,16,jun,541,19,-1,0,no
51,housemaid,married,primary,no,492,yes,no,20,may,142,3,-1,0,no
22,student,single,unknown,no,1232,no,no,30,jul,283,1,430,2,yes
45,blue-collar,married,secondary,no,827,yes,no,15,may,319,5,-1,0,no
37,services,married,secondary,no,692,yes,no,20,nov,42,1,-1,0,no
32,technician,single,tertiary,no,3818,no,no,18,aug,100,4,-1,0,no
47,technician,divorced,secondary,no,1573,yes,no,26,may,130,1,-1,0,no
30,management,married,tertiary,no,350,no,no,29,jan,328,2,-1,0,no
42,blue-collar,single,tertiary,no,1736,no,no,21,jul,179,2,-1,0,no
46,admin.,married,unknown,no,5511,no,no,26,jul,414,2,389,1,yes
35,blue-collar,married,primary,no,4319,no,no,16,apr,266,1,-1,0,no
41,technician,divorced,secondary,no,4047,yes,no,4,may,14,5,75,1,no
46,self-employed,married,unknown,no,-257,no,no,21,nov,104,1,189,2,no
33,management,married,tertiary,no,2599,no,no,30,apr,1373,2,-1,0,yes
43,self-employed,married,tertiary,no,10072,no,no,24,feb,145,1,100,4,no
44,blue-collar,married,primary,no,412,yes,no,15,may,56,13,-1,0,no
55,retired,married,secondary,no,119,no,yes,17,jul,521,1,-1,0,no
56,technician,married,secondary,no,654,yes,yes,16,jun,62,2,-1,0,no
40,management,married,primary,no,733,yes,no,6,jun,94,7,-1,0,no
44,services,married,secondary,no,1872,yes,no,6,may,175,1,322,3,no
44,management,divorced,tertiary,no,213,yes,no,20,apr,65,2,-1,0,no
38,management,married,tertiary,no,0,no,no,28,aug,77,18,-1,0,no
19,student,single,primary,no,1247,no,no,23,apr,94,1,-1,0,no
58,blue-collar,married,primary,no,0,no,no,16,jul,558,6,-1,0,no
38,blue-collar,married,secondary,no,99,no,no,29,jan,191,2,-1,0,no
28,management,single,secondary,no,471,yes,yes,19,may,123,2,-1,0,no
24,services,single,secondary,no,1611,yes,no,28,may,418,1,-1,0,no
26,blue-collar,single,primary,no,230,yes,no,28,may,289,1,-1,0,no
32,technician,married,secondary,no,950,yes,no,21,nov,82,3,-1,0,no
36,management,married,tertiary,no,5367,no,no,31,aug,324,1,455,2,no
40,management,married,primary,no,535,yes,no,5,may,11,6,-1,0,no
36,services,single,secondary,no,-330,yes,no,27,may,256,2,-1,0,no
36,housemaid,married,primary,no,4324,yes,no,14,jul,565,4,-1,0,no
45,services,divorced,secondary,no,1381,no,no,19,jun,653,2,-1,0,no
47,services,single,secondary,no,176,yes,no,5,may,303,2,-1,0,no
33,technician,married,tertiary,no,565,yes,no,8,may,77,2,-1,0,no
41,technician,married,secondary,no,128,yes,no,27,aug,100,2,-1,0,no
38,technician,married,secondary,no,0,yes,no,4,aug,71,1,-1,0,no
32,services,married,secondary,no,605,yes,no,30,jan,164,1,-1,0,no
