loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,class
15000,15000,15000,60 months,11.49,329.82,B,B5,Court Reporter,9 years,MORTGAGE,80000,Not Verified,Fully Paid,945xx,CA,0.38,0,1,,,8,0,1723,2.7,16,w,0,0,15554.15465,15554.15,15000,554.15,14904.09,0,0,0,413058,1,0,0,39,0,,2,4,1723,3,63700,0,0,3,home_improvement
12000,12000,11975,36 months,10.49,389.98,B,B3,Table Games Dealer,4 years,MORTGAGE,42000,Source Verified,Current,436xx,OH,14.03,0,0,,,15,0,11820,61.9,33,f,7127.12,7112.27,6225.69,6212.72,4872.88,1352.81,389.98,0,0,0,85380,0,0,0,99,4206,69,0,3,1962,64,19100,0,0,1,debt_consolidation
6000,6000,6000,36 months,19.99,222.96,D,D4,General manager,8 years,MORTGAGE,51000,Verified,Current,294xx,SC,28.57,0,2,50,70,15,1,5456,24.7,48,f,4598.03,4598.03,2251.69,2251.69,1401.97,849.72,222.96,0,0,4031,169425,6,1,4,1,36643,78,8,9,3332,61,22100,4,1,6,debt_consolidation
1600,1600,1600,36 months,18.99,58.65,D,D3,Laborer foreman,10+ years,MORTGAGE,60000,Verified,Current,615xx,IL,14.62,0,1,,74,4,3,1565,104.3,16,f,1241.93,1241.93,583.12,583.12,358.07,225.05,58.65,0,0,200,166920,1,1,1,4,35062,80,0,1,1565,81,1500,6,3,5,other
35000,35000,35000,60 months,25.49,1037.38,E,E4,Division Project Manager,9 years,MORTGAGE,90000,Verified,Charged Off,486xx,MI,28.89,0,1,,,21,0,42170,78,44,w,0,0,6379.44,6379.44,1987.06,4340.51,1093,0,0,0,80415,1,1,2,1,38245,64,0,3,9344,78,54000,1,0,6,debt_consolidation
17600,17600,17600,60 months,13.49,404.89,C,C2,inspector,10+ years,RENT,80000,Source Verified,Current,967xx,HI,2.66,0,1,71,,3,0,6773,62.7,7,w,15421.7,15421.7,4035.71,4035.71,2178.3,1857.41,404.89,0,0,0,6773,1,0,0,123,0,,1,1,4271,63,10800,0,1,1,debt_consolidation
30000,30000,30000,36 months,6.99,926.18,A,A3,Buyer,10+ years,MORTGAGE,260000,Verified,Current,481xx,MI,9.51,0,1,76,,16,0,54722,70,34,w,11563.87,11563.87,21310.71,21310.71,18436.13,2874.58,926.18,0,0,0,378507,1,0,1,15,21643,51,0,0,22291,70,78030,0,0,2,debt_consolidation
16000,16000,16000,36 months,12.79,537.49,C,C1,driver,10+ years,OWN,55000,Source Verified,Current,973xx,OR,14.99,1,1,8,,10,0,8367,24.3,16,w,10491.07,10491.07,7546.81,7546.81,5508.93,2037.88,537.49,0,0,934,12925,0,0,0,28,4558,40,0,4,3392,28,34495,1,0,2,debt_consolidation
5925,5925,5925,36 months,9.49,189.77,B,B2,collections specialist,3 years,MORTGAGE,34315,Verified,Fully Paid,571xx,SD,22.14,0,1,,,15,0,3528,9.4,17,f,0,0,6351.772534,6351.77,5925,426.77,4650.09,0,0,0,106405,4,0,2,14,15856,66,5,10,1551,31,37500,1,1,1,debt_consolidation
13000,13000,13000,36 months,11.99,431.73,B,B5,General Manager,3 years,OWN,60000,Not Verified,Current,221xx,VA,1.04,0,0,,,5,0,1780,9.4,9,w,11143.54,11143.54,2573.06,2573.06,1856.46,716.6,431.73,0,0,105,229066,0,0,0,145,0,,1,3,961,9,19000,0,0,1,other
8000,8000,8000,36 months,13.59,271.84,C,C2,CNA,2 years,RENT,36000,Source Verified,Current,977xx,OR,25.03,0,0,,,9,0,10478,70.8,11,f,7450.1,7450.1,803.44,803.44,549.9,253.54,271.84,0,0,0,42590,3,1,2,1,32112,99,3,3,7344,90,14800,2,1,2,credit_card
16000,16000,16000,36 months,7.24,495.8,A,A3,Outpatient Coder II,2 years,MORTGAGE,65000,Not Verified,Current,334xx,FL,9.34,0,0,,,15,0,7415,65,24,w,12318.65,12318.65,4455.76,4455.76,3681.35,774.41,495.8,0,0,974,201782,0,0,0,44,27217,125,1,2,3162,105,11400,0,0,1,debt_consolidation
20300,20300,20300,60 months,9.44,425.75,B,B1,Staff Services Analyst II,4 years,RENT,63000,Source Verified,Current,932xx,CA,15.64,0,2,24,,17,0,3681,17.2,24,w,18948.69,18948.69,2176.66,2176.66,1351.31,825.35,425.75,0,0,0,198687,0,0,1,16,105623,97,0,1,2615,84,21400,1,0,2,debt_consolidation
26000,26000,26000,60 months,19.03,674.89,D,D3,Unit manager,10+ years,OWN,93000,Verified,Current,140xx,NY,24.83,0,0,,,4,0,21827,100.1,8,w,25470.69,25470.69,1294.8,1294.8,529.31,765.49,674.89,0,0,0,136154,0,0,1,16,114327,,0,0,12719,100,21800,0,0,0,debt_consolidation
35000,35000,35000,36 months,17.27,1252.56,D,D2,Regional Construction Manager,2 years,RENT,100000,Source Verified,Charged Off,070xx,NJ,12.37,0,0,57,,10,0,15238,50.6,17,w,0,0,18993.11,18993.11,12009.82,6905.66,2551.43,0,0,0,45765,0,0,0,27,26565,76,1,3,14190,66,30100,1,1,2,credit_card
7000,7000,7000,36 months,13.99,239.21,C,C3,Admin,9 years,MORTGAGE,45000,Verified,Current,170xx,PA,30.45,0,1,,,16,0,22647,57,30,w,4801.55,4801.55,3104.29,3104.29,2198.45,905.84,239.21,0,0,0,212316,3,1,1,6,18619,91,6,8,4051,57,39513,0,0,3,debt_consolidation
20000,20000,20000,36 months,10.99,654.68,B,B4,BUYER,9 years,MORTGAGE,73331.44,Not Verified,Fully Paid,113xx,NY,12.01,1,0,16,,10,0,16661,45,16,w,0,0,21163.26487,21163.26,20000,1163.26,17902.07,0,0,0,303138,1,0,0,,0,,1,2,6592,53,37000,2,1,3,debt_consolidation
5000,5000,5000,36 months,11.39,164.62,B,B3,Director - Risk,10+ years,MORTGAGE,130000,Verified,Current,077xx,NJ,16.14,0,1,39,,19,0,34368,49,34,w,3387.07,3387.07,2136.9,2136.9,1612.93,523.97,164.62,0,0,0,116275,4,1,1,7,19404,83,5,5,14495,49,69484,0,0,3,home_improvement
3600,3600,3600,36 months,9.16,114.75,B,B2,,,RENT,24000,Source Verified,Current,775xx,TX,18.2,0,0,,,9,0,2326,10,18,f,1620.44,1620.44,2393.57,2393.57,1979.56,414.01,114.75,0,0,197,8249,0,0,1,14,5923,72,1,2,897,26,23300,0,0,0,home_improvement
32000,32000,32000,60 months,18.25,816.95,D,D3,Sr. Field Service Engineer,4 years,MORTGAGE,78000,Verified,Fully Paid,468xx,IN,7.83,0,3,,10,10,46,12732,78.6,14,w,0,0,39074.03601,39074.04,32000,7074.04,26884.68,0,0,0,147186,1,0,1,15,6750,79,1,4,6491,79,16200,1,0,3,credit_card
5000,5000,5000,36 months,11.47,164.81,B,B5,Carpenter,3 years,RENT,75000,Source Verified,Current,900xx,CA,7.93,0,0,,,9,0,10591,74.6,10,w,2574.62,2574.62,3125.02,3125.02,2425.38,699.64,164.81,0,0,0,16026,0,0,0,44,5435,38,1,4,4411,56,14200,0,0,1,debt_consolidation
10000,10000,9950,36 months,13.59,339.79,C,C2,Secretary,3 years,OWN,75000,Not Verified,Current,150xx,PA,16.55,1,3,4,,14,0,27005,53.4,27,f,8841.35,8797.15,1683.85,1675.43,1158.65,525.2,339.79,0,0,0,35034,1,0,0,40,8029,46,2,5,9275,51,50600,2,0,3,debt_consolidation
20000,20000,20000,36 months,16.02,703.34,C,C5,Supervisor of collection,10+ years,MORTGAGE,65000,Not Verified,Current,460xx,IN,15.86,3,1,7,,9,0,19440,74.5,15,w,17293,17293,4233.86,4233.86,2707,1526.86,734.96,0,0,0,137362,0,0,1,20,12161,82,2,2,1732,77,26100,2,1,4,debt_consolidation
15675,15675,15675,60 months,12.74,354.58,C,C1,owner/appraiser,8 years,RENT,83000,Not Verified,Current,372xx,TN,18.1,0,0,,88,11,1,7635,60.6,14,w,12959.97,12959.97,4260.55,4260.55,2715.03,1545.52,499.58,0,0,0,62836,0,1,1,12,55201,117,0,0,1959,93,12600,2,0,5,debt_consolidation
21000,21000,21000,36 months,15.59,734.06,C,C5,Healthcare Aid,< 1 year,RENT,9729,Verified,Current,980xx,WA,135.58,0,0,42,,24,0,26195,80.4,31,w,13968.04,13968.04,10258.65,10258.65,7031.96,3226.69,734.06,0,0,0,49170,0,0,0,39,21313,83,3,5,5344,81,32600,0,2,8,debt_consolidation
15000,15000,15000,36 months,11.44,494.22,B,B4,teacher,9 years,MORTGAGE,55000,Verified,Current,167xx,PA,32.08,0,1,,,35,0,25506,82.3,52,w,12470.02,12470.02,3450.01,3450.01,2529.98,920.03,494.22,0,0,0,184324,1,2,5,7,158818,93,2,2,9854,92,31000,2,0,3,debt_consolidation
23675,23675,23675,60 months,28.69,747.03,F,F1,Detective,10+ years,OWN,120000,Verified,Fully Paid,125xx,NY,16.93,0,2,,43,18,1,9075,51.9,54,w,0,0,24577.75804,24577.76,23675,902.76,24615.5,0,0,350,59481,4,2,3,7,50406,78,5,8,3923,69,17500,3,1,7,debt_consolidation
9625,9625,9625,36 months,12.74,323.11,C,C1,Route Sales Representative,1 year,RENT,48000,Source Verified,Current,785xx,TX,25.73,1,1,22,,24,0,8026,55,40,f,7550.11,7550.11,2906.07,2906.07,2074.89,831.18,323.11,0,0,0,91155,1,0,1,16,83129,106,4,7,4831,98,14600,1,1,2,debt_consolidation
25000,25000,25000,60 months,12.74,565.51,C,C1,Attorney,6 years,RENT,123000,Not Verified,Fully Paid,606xx,IL,31.46,0,1,,,15,0,38647,44,46,w,0,0,25955.10768,25955.11,25000,955.11,24841.78,0,0,0,334749,1,0,1,19,296102,90,3,3,16110,70,87900,0,1,2,credit_card
15000,15000,15000,36 months,5.32,451.73,A,A1,Budget Director,10+ years,MORTGAGE,90500,Source Verified,Fully Paid,165xx,PA,15.44,1,0,17,,18,0,6339,15.5,49,w,0,0,15863.17154,15863.17,15000,863.17,9527.87,0,0,70,46597,1,0,1,19,40258,41,1,3,3526,28,40900,0,1,0,debt_consolidation
7000,7000,7000,36 months,8.24,220.14,B,B1,Territory Manager,5 years,MORTGAGE,38000,Not Verified,Current,357xx,AL,16.6,0,1,,,36,0,5476,4.3,61,w,5225.11,5225.11,2198.2,2198.2,1774.89,423.31,220.14,0,0,415,136397,3,0,0,90,0,,7,12,630,4,127600,0,0,3,debt_consolidation
11200,11200,11200,36 months,7.39,347.83,A,A4,Correction officer,9 years,MORTGAGE,75000,Not Verified,Fully Paid,019xx,MA,23.09,1,0,16,,13,0,17826,42.5,23,w,0,0,11471.29,11471.29,11200,271.29,10432.4,0,0,0,326410,0,0,1,19,40296,75,0,0,8485,61,41900,1,4,0,debt_consolidation
12000,12000,12000,36 months,10.49,389.98,B,B3,Quality SystemsManager,2 years,OWN,120000,Not Verified,Current,194xx,PA,15.76,0,0,,,19,0,16386,41.7,38,w,6799.44,6799.44,6622.67,6622.67,5200.56,1422.11,389.98,0,0,0,309509,0,1,2,8,49568,68,2,3,6062,59,39300,3,2,4,other
9500,9500,9500,36 months,5.32,286.1,A,A1,Payment Poster,9 years,MORTGAGE,43536,Not Verified,Current,871xx,NM,17.03,0,0,,93,16,1,5429,18.9,39,w,7517.58,7517.58,2285.99,2285.99,1982.42,303.57,286.1,0,0,0,184955,0,1,1,12,19822,70,0,2,3780,44,28700,3,10,1,other
20000,20000,20000,36 months,11.49,659.43,B,B5,Teacher,8 years,RENT,92000,Verified,Current,068xx,CT,32.66,0,1,64,,11,0,17401,65,22,w,14079.49,14079.49,7887.63,7887.63,5920.51,1967.12,659.43,0,0,0,73817,1,3,3,7,44098,77,2,3,5898,65,26900,1,1,3,debt_consolidation
25000,25000,24750,36 months,7.39,776.4,A,A4,Central Office Admin,10+ years,MORTGAGE,95500,Source Verified,Fully Paid,352xx,AL,8.36,0,1,,,11,0,32510,50.5,34,f,0,0,25573.95,25318.21,25000,573.95,23174.53,0,0,0,260917,0,1,2,12,0,,1,1,20945,51,63300,8,2,4,debt_consolidation
6025,6025,6025,36 months,11.47,198.6,B,B5,,,RENT,63000,Source Verified,Fully Paid,021xx,MA,17.96,0,1,,,10,0,20649,45.8,13,w,0,0,6803.140962,6803.14,6025,778.14,3635.14,0,0,0,36622,1,1,1,8,15973,88,1,1,7813,58,45100,1,0,3,other
20000,20000,20000,36 months,5.32,602.3,A,A1,Tax Director,4 years,MORTGAGE,185000,Source Verified,Fully Paid,117xx,NY,11.12,3,2,5,,16,0,2573,3.8,31,w,0,0,20966.13917,20966.14,20000,966.14,13750.36,0,0,0,494603,2,2,3,6,76397,69,2,2,2109,19,68000,1,0,3,home_improvement
35000,35000,35000,60 months,11.47,769.22,B,B5,PHARMACY MANAGER,10+ years,OWN,143000,Source Verified,Current,064xx,CT,4.9,0,1,,,8,0,28764,29,21,w,24944.08,24944.08,16131.32,16131.32,10055.92,6075.4,769.22,0,0,0,28764,2,0,0,67,0,,2,3,12259,29,99200,0,0,1,debt_consolidation
3425,3425,3425,36 months,15.99,120.4,C,C5,Track Inspector,10+ years,OWN,100000,Source Verified,Current,206xx,MD,32.25,0,0,,109,14,1,24321,65.7,22,w,2371.47,2371.47,1559.11,1559.11,1053.53,505.58,120.4,0,0,0,708285,1,1,2,10,50910,63,4,5,5058,64,37000,0,3,2,debt_consolidation
12000,12000,12000,36 months,19.99,445.91,D,D4,Claims Adjuster,1 year,RENT,39000,Verified,Current,336xx,FL,16.98,0,0,,,7,0,13600,54.8,8,f,9057.8,9057.8,4851.7,4851.7,2942.2,1909.5,445.91,0,0,0,22950,2,1,1,1,9350,94,1,2,5731,66,24800,0,0,0,credit_card
20000,20000,20000,36 months,7.39,621.12,A,A4,Housekeeper,6 years,MORTGAGE,90000,Verified,Fully Paid,070xx,NJ,18.48,0,1,,,15,0,6373,15,19,w,0,0,20863.1805,20863.18,20000,863.18,17144.67,0,0,0,272533,3,2,2,3,39557,86,2,4,3066,15,43210,0,1,2,debt_consolidation
12000,12000,12000,36 months,21.45,454.88,D,D5,Sr Analyst,3 years,MORTGAGE,88000,Verified,Late (31-120 days),191xx,PA,30.43,0,3,54,,13,0,14084,66.7,25,w,11012.39,11012.39,1790.92,1790.92,987.61,803.31,454.88,0,0,0,219218,4,2,6,6,98913,72,3,3,2975,71,21100,1,0,3,credit_card
36750,36750,36750,60 months,15.99,893.5,C,C5,heavy equipment operator,10+ years,MORTGAGE,60000,Verified,Current,207xx,MD,21.48,0,0,,,7,0,7002,28.6,32,w,1685.43,1685.43,39224.35,39224.35,35064.57,4159.78,993,0,0,0,256434,1,2,7,11,47490,85,0,1,7002,52,24500,2,8,5,debt_consolidation
10000,10000,10000,60 months,14.99,237.85,C,C4,Caregiver,5 years,MORTGAGE,7800,Not Verified,Current,290xx,SC,89.38,0,0,,,3,0,2047,93,8,w,9056.02,9056.02,1919.46,1919.46,943.98,975.48,237.85,0,0,0,28823,0,0,0,31,26776,,0,0,2047,93,2200,0,2,0,debt_consolidation
2250,2250,2250,36 months,10.42,73.05,B,B3,RN,9 years,RENT,100205,Source Verified,Current,927xx,CA,11.14,1,1,20,,5,0,10356,90.1,16,w,1977.75,1977.75,363.95,363.95,272.25,91.7,73.05,0,0,0,46173,0,0,1,19,35817,50,1,1,4896,64,11500,0,6,1,debt_consolidation
20150,20150,20150,36 months,18.99,738.52,D,D3,STAFF ACCOUNTANT,1 year,RENT,42000,Source Verified,Current,604xx,IL,30.41,0,2,35,,8,0,15984,77.2,18,w,14651.97,14651.97,8891.01,8891.01,5498.03,3392.98,738.52,0,0,0,51947,1,0,1,17,35963,61,1,1,15846,74,20700,3,2,2,debt_consolidation
20000,20000,20000,60 months,14.46,470.15,C,C4,Manager,10+ years,RENT,63000,Source Verified,Current,117xx,NY,12.25,0,0,53,39,6,2,3478,71,19,w,14561.23,14561.23,9857.08,9857.08,5438.77,4418.31,470.15,0,0,78,10867,1,1,1,6,7389,38,0,1,2496,45,4900,0,0,1,debt_consolidation
17000,17000,17000,36 months,8.39,535.79,B,B1,Operations Assistant III,10+ years,MORTGAGE,74000,Verified,Fully Paid,908xx,CA,16.4,0,2,,,9,0,10199,53,23,f,0,0,18102.68943,18102.69,17000,1102.69,13318.64,0,0,0,524913,1,1,1,9,6061,39,2,3,8053,53,19400,0,0,4,debt_consolidation
10000,10000,10000,36 months,13.99,341.73,C,C3,Detective,10+ years,MORTGAGE,125000,Verified,Current,114xx,NY,12.05,0,3,79,,35,0,14511,23,53,w,7118.09,7118.09,4092.99,4092.99,2881.91,1211.08,341.73,0,0,0,295357,3,4,6,9,25999,84,11,24,7367,43,63000,5,4,14,credit_card
8000,8000,8000,36 months,11.44,263.58,B,B4,Electrician,10+ years,MORTGAGE,90000,Source Verified,Current,112xx,NY,12.85,1,1,2,,17,0,26331,41.3,28,w,5630.56,5630.56,3150.25,3150.25,2369.44,780.81,263.58,0,0,0,181592,3,0,0,47,0,,3,5,6725,41,63800,1,0,5,credit_card
32000,32000,32000,36 months,7.24,991.59,A,A3,Finance Manager,3 years,MORTGAGE,120000,Source Verified,Fully Paid,189xx,PA,25.79,0,0,72,,15,0,2216,6.6,34,w,0,0,33187.28407,33187.28,32000,1187.28,28242.2,0,0,0,332702,1,2,5,2,114334,84,0,0,2216,69,33500,0,3,0,debt_consolidation
12425,12425,12425,36 months,19.99,461.7,D,D5,Casino Marketing Coordinator,8 years,MORTGAGE,40000,Source Verified,Current,891xx,NV,27.33,0,0,,,20,0,14078,97.8,26,w,6786.43,6786.43,8758.5,8758.5,5638.57,3119.93,461.7,0,0,0,209244,0,2,6,9,53069,83,0,3,4564,86,14400,0,0,0,debt_consolidation
15000,15000,15000,60 months,14.08,349.65,C,C3,operation tech,10+ years,MORTGAGE,67000,Not Verified,Current,385xx,TN,24.07,2,0,20,,10,0,7974,39.9,30,w,13740.82,13740.82,2435.82,2435.82,1259.18,1176.64,349.65,0,0,0,42294,3,3,3,2,34320,57,1,1,3151,52,20000,0,1,0,debt_consolidation
13925,13925,13925,36 months,12.79,467.79,C,C1,Underground Miner,2 years,RENT,120000,Source Verified,Charged Off,894xx,NV,10.03,0,1,,43,12,1,6118,30.4,23,w,0,0,5278.38,5278.38,2652.35,1080.08,467.79,0,0,4225,32888,2,1,2,12,26770,73,4,6,1630,58,20100,0,0,1,debt_consolidation
18000,18000,18000,36 months,16.02,633.01,C,C5,Sales Associate,< 1 year,MORTGAGE,57000,Verified,Current,310xx,GA,26.59,0,0,,,13,0,25150,73.1,20,w,16806.07,16806.07,1866.99,1866.99,1193.93,673.06,633.01,0,0,0,101612,0,0,2,18,20962,60,0,1,12373,67,34400,0,4,0,debt_consolidation
28000,28000,28000,36 months,10.99,916.56,B,B4,Accounting Manager,8 years,OWN,95100,Not Verified,Current,064xx,CT,17.05,0,2,,,26,0,31536,68,29,w,16683.75,16683.75,14630.77,14630.77,11316.25,3314.52,916.56,0,0,11549,101016,2,0,1,19,69480,108,3,5,12897,96,67400,1,0,3,credit_card
6000,6000,6000,36 months,11.39,197.55,B,B3,Driver,10+ years,MORTGAGE,90000,Source Verified,Current,114xx,NY,13.35,3,0,6,,10,0,6876,56.8,28,w,4064.4,4064.4,2560.56,2560.56,1935.6,624.96,197.55,0,0,0,102605,0,0,1,14,11099,52,0,3,113,55,12100,0,0,0,moving
26675,26675,26675,36 months,21.49,1011.71,D,D5,Line Haul Commercial Truck Driver,2 years,RENT,58000,Verified,Charged Off,958xx,CA,23.82,0,0,,,4,0,19636,84.6,8,f,0,0,8061.83,8061.83,4549.62,3512.21,1011.71,0,0,0,36555,0,0,0,25,16919,62,0,0,14432,73,23200,2,0,2,debt_consolidation
35000,35000,35000,36 months,14.49,1204.57,C,C4,Territory Manager,3 years,RENT,110000,Verified,Current,284xx,NC,22.94,1,1,10,,16,0,9873,33.5,33,f,21292.77,21292.77,19244.94,19244.94,13707.23,5537.71,1204.57,0,0,0,108447,0,1,2,12,98574,49,0,1,2717,45,29500,2,2,2,debt_consolidation
35000,35000,34750,36 months,7.89,1095,A,A5,CEO,10+ years,OWN,685000,Source Verified,Current,088xx,NJ,8.25,1,2,22,,14,0,34619,28.8,40,f,18530.93,18398.57,19694.66,19553.98,16469.07,3225.59,1095,0,0,0,1455988,1,0,0,39,33122,,1,2,10328,23,104300,3,0,7,home_improvement
24000,24000,24000,36 months,13.99,820.15,C,C3,driver,3 years,MORTGAGE,95000,Source Verified,Fully Paid,465xx,IN,11.22,0,0,,,9,0,10286,62.3,20,w,0,0,27389.97801,27389.98,24000,3389.98,16746.68,0,0,0,67301,0,1,3,7,57015,98,1,3,4695,90,16500,0,1,6,debt_consolidation
17000,17000,17000,36 months,6.97,524.68,A,A3,RN,10+ years,MORTGAGE,110000,Source Verified,Fully Paid,995xx,AK,14.58,1,1,8,,14,0,16243,43.2,27,w,0,0,17747.31,17747.31,17000,747.31,14081.13,0,0,0,220239,2,1,1,5,24542,52,4,6,3880,48,37600,0,4,2,credit_card
28000,28000,28000,36 months,17.99,1012.13,D,D2,Software Engineer,3 years,MORTGAGE,125000,Verified,Fully Paid,275xx,NC,12.03,2,4,16,,11,0,66799,74,23,w,0,0,31307.8268,31307.83,28000,3307.83,24292.88,0,0,0,279927,4,0,0,78,0,0,4,4,17220,74,90724,0,0,3,credit_card
10000,10000,10000,36 months,7.49,311.02,A,A4,Manager,10+ years,MORTGAGE,135000,Not Verified,Fully Paid,358xx,AL,17.65,0,0,,,8,0,42677,77.9,21,f,0,0,10423.40764,10423.41,10000,423.41,3185.4,0,0,0,157446,0,1,2,7,22487,68,0,0,16395,74,54800,1,7,1,credit_card
9000,9000,9000,36 months,9.75,289.35,B,B3,Automotive Technician,8 years,RENT,53000,Not Verified,Current,086xx,NJ,11.98,0,1,36,,8,0,5786,56.7,13,w,4324.85,4324.85,5777.25,5777.25,4675.15,1102.1,289.35,0,0,0,14004,1,0,0,46,8218,66,1,3,1870,62,10200,0,0,1,credit_card
10400,10400,10400,60 months,10.42,223.13,B,B3,Teacher,1 year,RENT,58900,Source Verified,Current,282xx,NC,21.74,0,1,,,10,0,10649,23.7,22,w,9445.66,9445.66,1507.73,1507.73,954.34,553.39,223.13,0,0,0,29591,1,0,1,23,18942,37,0,0,6743,31,44900,0,0,2,debt_consolidation
23200,23200,23200,60 months,25.11,682.45,F,F1,Supervisor,4 years,MORTGAGE,70000,Source Verified,Current,980xx,WA,32.56,0,1,,,12,0,23410,72.7,22,w,18947.27,18947.27,12251.74,12251.74,4252.73,7999.01,682.45,0,0,0,286287,3,0,1,13,69170,70,3,4,4583,72,32200,0,4,2,debt_consolidation
20000,20000,20000,36 months,10.78,652.7,B,B4,Vice President,10+ years,RENT,55000,Verified,Current,333xx,FL,17.42,0,0,81,,17,0,27479,63.6,34,w,7974.38,7974.38,15000.12,15000.12,12025.62,2974.5,652.7,0,0,0,27479,0,0,0,62,0,,0,1,6042,64,43200,0,0,2,debt_consolidation
20000,20000,20000,60 months,16.02,486.58,C,C5,Lieutenant,10+ years,MORTGAGE,100000,Not Verified,Fully Paid,013xx,MA,13.6,0,0,26,85,8,1,4887,45.3,17,w,0,0,21819.5806,21819.58,20000,1819.58,18935.7,0,0,0,261598,4,1,1,4,21523,47,2,2,2932,46,10800,0,6,1,debt_consolidation
9600,9600,9600,36 months,7.49,298.58,A,A4,Dispatcher,10+ years,MORTGAGE,80000,Not Verified,Current,454xx,OH,19.01,7,2,4,,18,0,11193,43,51,w,7397.64,7397.64,2713.19,2713.19,2202.36,510.83,298.58,0,0,0,125813,1,1,1,10,13594,89,1,1,1705,43,26000,3,1,4,debt_consolidation
5600,5600,5600,36 months,13.99,191.37,C,C3,Associate,10+ years,RENT,25000,Source Verified,Current,371xx,TN,31.78,0,0,,,6,0,6193,49.5,10,f,4549.2,4549.2,1526.61,1526.61,1050.8,475.81,191.37,0,0,0,31412,0,0,1,18,25219,66,0,1,5992,62,12500,0,0,0,credit_card
24000,24000,24000,60 months,11.49,527.71,B,B5,Supervising Registered Nurse II,10+ years,MORTGAGE,125000,Not Verified,Current,956xx,CA,14.2,0,1,,81,11,1,13439,60.3,19,w,19220.02,19220.02,7938.63,7938.63,4779.98,3158.65,527.71,0,0,0,58351,1,1,2,3,44912,20,0,1,3740,37,22300,2,4,5,debt_consolidation
35000,35000,35000,36 months,18.99,1282.79,D,D3,Consultative Engineer,3 years,MORTGAGE,93600,Source Verified,Current,212xx,MD,7.95,0,2,,,6,0,27955,63.8,25,w,23676.07,23676.07,17866.75,17866.75,11323.93,6542.82,1282.79,0,0,0,436984,0,0,0,,0,,0,0,8502,43,43800,4,0,2,other
23700,23700,23700,36 months,16.29,836.62,D,D1,Supervisor,8 years,MORTGAGE,64420,Verified,Fully Paid,146xx,NY,29.92,0,0,77,,22,0,17620,32.8,45,w,0,0,28323.52982,28323.53,23700,4623.53,14135.64,0,0,0,154364,1,2,3,7,136744,28,3,6,5748,31,53800,1,2,4,debt_consolidation
6000,6000,6000,36 months,7.24,185.93,A,A3,Personal Banker,6 years,MORTGAGE,60000,Source Verified,Fully Paid,922xx,CA,16.78,0,1,66,,14,0,5112,25.3,25,w,0,0,6111.096488,6111.1,6000,111.1,5744.07,0,0,0,189232,2,0,1,19,14539,42,2,4,2656,36,20200,0,0,6,other
14500,14500,14500,36 months,7.89,453.65,A,A5,Admin Asst IV,< 1 year,RENT,52000,Source Verified,Current,981xx,WA,15.39,0,2,,,14,0,13268,51,27,w,6459.47,6459.47,9520.29,9520.29,8040.53,1479.76,453.65,0,0,0,53121,0,0,2,17,39853,81,0,1,3208,70,26000,0,2,2,debt_consolidation
5000,5000,5000,36 months,13.49,169.66,C,C2,Unit Secretary,5 years,RENT,85000,Source Verified,Current,804xx,CO,11.77,2,0,7,86,13,1,4276,26.1,35,w,3158,3158,2541.15,2541.15,1842,699.15,169.66,0,0,0,35972,1,1,1,1,31696,100,1,5,1679,75,16400,1,4,2,debt_consolidation
4200,4200,4200,36 months,13.49,142.51,C,C2,Engineer,10+ years,RENT,52000,Source Verified,Current,212xx,MD,19.64,0,1,40,,10,0,6591,51.9,19,w,2310.53,2310.53,2558.88,2558.88,1889.47,669.41,142.51,0,0,0,29480,0,2,3,11,22889,83,2,3,2489,73,12700,6,1,8,debt_consolidation
24000,24000,24000,36 months,9.49,768.68,B,B2,Project Manager,< 1 year,RENT,70000,Source Verified,Current,450xx,OH,22.2,0,0,,,15,0,12110,25.9,24,w,13511.12,13511.12,12966.33,12966.33,10488.88,2477.45,768.68,0,0,0,93142,0,0,2,20,52131,68,0,2,8280,43,46700,2,0,4,debt_consolidation
16000,16000,16000,60 months,15.99,389.01,C,C5,Foreman/Supervisor,6 years,OWN,65000,Verified,Current,481xx,MI,17.25,0,1,30,64,6,2,9482,68.2,8,w,13522.51,13522.51,5042.92,5042.92,2477.49,2565.43,389.01,0,0,0,17569,3,1,1,5,8087,32,2,2,2431,45,13900,1,0,4,other
30000,30000,30000,36 months,7.49,933.05,A,A4,Regional sales,5 years,MORTGAGE,230000,Source Verified,Current,957xx,CA,11.31,0,0,79,,12,0,23081,63.6,22,w,23901.62,23901.62,7451.92,7451.92,6098.38,1353.54,933.05,0,0,0,491968,1,2,2,5,68211,64,1,2,13634,64,36300,0,2,2,debt_consolidation
